Price,NIFTY50,RELIANCE,TCS,HDFCBANK
Ticker,^NSEI,RELIANCE.NS,TCS.NS,HDFCBANK.NS
Date,,,,
2021-08-26,16636.900390625,1014.8815307617188,3250.707275390625,739.521240234375
2021-08-27,16705.19921875,1013.4937744140625,3293.466796875,736.5009155273438
2021-08-30,16931.05078125,1032.9910888671875,3276.778564453125,745.9185180664062
2021-08-31,17132.19921875,1027.4854736328125,3352.161865234375,752.1731567382812
2021-09-01,17076.25,1031.5577392578125,3288.863525390625,751.0791625976562
2021-09-02,17234.150390625,1043.9796142578125,3396.693115234375,755.7880249023438
2021-09-03,17323.599609375,1086.796142578125,3401.38525390625,749.6285400390625
2021-09-06,17377.80078125,1103.67724609375,3410.194091796875,744.7056274414062
2021-09-07,17362.099609375,1110.6387939453125,3378.234375,746.3941650390625
2021-09-08,17353.5,1106.2933349609375,3341.2734375,749.7949829101562
2021-09-09,17369.25,1103.67724609375,3356.544677734375,746.0849609375
2021-09-13,17355.30078125,1079.083740234375,3404.306884765625,739.8779296875
2021-09-14,17380.0,1077.67333984375,3440.205810546875,736.5484619140625
2021-09-15,17519.44921875,1082.1551513671875,3500.982666015625,735.7161254882812
2021-09-16,17629.5,1104.860107421875,3455.6103515625,741.970703125
2021-09-17,17585.150390625,1087.72900390625,3388.813720703125,752.5299072265625
2021-09-20,17396.900390625,1089.4581298828125,3384.962646484375,741.9231567382812
2021-09-21,17562.0,1094.16748046875,3419.887939453125,738.1655883789062
2021-09-22,17546.650390625,1105.9068603515625,3419.180419921875,729.4851684570312
2021-09-23,17822.94921875,1132.9344482421875,3425.466064453125,746.7509155273438
2021-09-24,17853.19921875,1129.658447265625,3427.281005859375,761.75732421875
2021-09-27,17855.099609375,1148.6551513671875,3396.87060546875,772.9585571289062
2021-09-28,17748.599609375,1159.3934326171875,3345.699462890625,768.1784057617188
2021-09-29,17711.30078125,1150.2022705078125,3356.9873046875,758.0948486328125
2021-09-30,17618.150390625,1146.2890625,3342.512939453125,758.6180419921875
2021-10-01,17532.05078125,1148.3138427734375,3302.3642578125,752.7914428710938
2021-10-04,17691.25,1163.0789794921875,3340.521240234375,754.2422485351562
2021-10-05,17822.30078125,1187.2174072265625,3393.638916015625,758.8557739257812
2021-10-06,17646.0,1164.762451171875,3373.80810546875,768.1071166992188
2021-10-07,17790.349609375,1170.472900390625,3446.403076171875,766.0142211914062
2021-10-08,17895.19921875,1215.450927734375,3484.25,762.2803955078125
2021-10-11,17945.94921875,1206.987548828125,3262.879638671875,777.0966186523438
2021-10-12,17991.94921875,1213.8809814453125,3233.8857421875,775.098876953125
2021-10-13,18161.75,1226.234619140625,3235.966064453125,779.7601318359375
2021-10-14,18338.55078125,1228.7144775390625,3203.368896484375,802.5908203125
2021-10-18,18477.05078125,1231.99072265625,3235.034423828125,794.4573364257812
2021-10-19,18418.75,1243.024658203125,3223.50439453125,803.208984375
2021-10-20,18266.599609375,1228.7144775390625,3201.062744140625,796.1458129882812
2021-10-21,18178.099609375,1193.2691650390625,3133.34033203125,797.3111572265625
2021-10-22,18114.900390625,1195.4986572265625,3103.4921875,799.427734375
2021-10-25,18125.400390625,1183.850341796875,3098.25927734375,788.1312866210938
2021-10-26,18268.400390625,1210.8096923828125,3089.078125,786.10986328125
2021-10-27,18210.94921875,1195.4986572265625,3095.420654296875,781.3773803710938
2021-10-28,17857.25,1182.39404296875,3035.015380859375,757.9758911132812
2021-10-29,17671.650390625,1154.0244140625,3013.816650390625,752.8628540039062
2021-11-01,17929.650390625,1154.7296142578125,3083.579345703125,763.5409545898438
2021-11-02,17888.94921875,1137.8939208984375,3090.49755859375,764.2305908203125
2021-11-03,17829.19921875,1130.06787109375,3097.637939453125,752.1968383789062
2021-11-04,17916.80078125,1137.0067138671875,3112.18505859375,758.1423950195312
2021-11-08,18068.55078125,1138.417236328125,3106.951171875,761.1389770507812
2021-11-09,18044.25,1147.40380859375,3109.568115234375,747.8211059570312
2021-11-10,18017.19921875,1160.235107421875,3090.586181640625,739.7351684570312
2021-11-11,17873.599609375,1162.35107421875,3094.04541015625,736.4295654296875
2021-11-12,18102.75,1179.8916015625,3127.61865234375,738.6650390625
2021-11-15,18109.44921875,1172.9300537109375,3151.78955078125,740.6865234375
2021-11-16,17999.19921875,1145.6748046875,3154.539306640625,736.286865234375
2021-11-17,17898.650390625,1121.149658203125,3123.93798828125,728.1058959960938
2021-11-18,17764.80078125,1125.38134765625,3082.9580078125,732.1964111328125
2021-11-22,17416.55078125,1075.53466796875,3067.61328125,720.7572021484375
2021-11-23,17503.349609375,1085.5904541015625,3072.8017578125,720.8524169921875
2021-11-24,17415.05078125,1069.9151611328125,3054.219970703125,722.0415649414062
2021-11-25,17536.25,1134.3221435546875,3056.525390625,725.7990112304688
2021-11-26,17026.44921875,1097.761962890625,3057.368408203125,708.6524047851562
2021-11-29,17053.94921875,1110.911865234375,3106.285888671875,714.0508422851562
2021-11-30,16983.19921875,1094.48583984375,3130.368408203125,710.3884887695312
2021-12-01,17166.900390625,1122.5147705078125,3173.521484375,715.6680297851562
2021-12-02,17401.650390625,1129.7266845703125,3231.26513671875,725.7039184570312
2021-12-03,17196.69921875,1095.78271484375,3229.091796875,719.901123046875
2021-12-06,16912.25,1075.011474609375,3136.798828125,715.263671875
2021-12-07,17176.69921875,1083.7703857421875,3179.4638671875,725.6801147460938
